-1.6794698382346647,-1.3150779003521762,0.8052476
-1.6585451657242298,-0.8495796871996422,0.9194741
-1.611464652575752,-1.1142021980478978,0.9083505
-1.5696153075548827,-0.6280739024585024,0.8037555
-1.5277659625340134,-0.9275308946815262,0.811357
-1.4806854493855355,-1.2647850696701404,0.9489974
-1.438836104364666,-0.8789728036296429,0.9664505
-1.3969867593437968,-1.0053830205927743,0.9288403
-1.3499062461953188,-0.25107502334048415,0.86205
-1.3080569011744494,-1.152800154818793,0.9811632
-1.2662075561535802,-0.782496591014903,0.9883778
-1.2191270430051022,-1.0478061757054382,1.004748
-1.177277697984233,-1.0985521827515308,1.001915
-1.1354283529633635,-0.8778276805591771,0.9934899
-1.0883478398148856,-0.8561921638235663,0.8974875
-1.0464984947940164,-1.0435375467278718,0.8887256
-1.004649149773147,-1.0248858471276452,0.932307
-0.9575686366246691,-1.0520179546014923,0.937784
-0.9157192916037997,-0.9104173958582233,1.05032
-0.8738699465829304,0.2080511078185211,1.056727
-0.8267894334344524,-0.29979067033255913,0.9821247
-0.7849400884135831,-0.5034309108863879,0.91031
-0.7430907433927137,-0.47656193807554165,1.065316
-0.6960102302442359,-0.6516244547970625,1.02835
-0.6541608852233666,-0.7844847195797969,0.9255748
-0.6123115402024972,-0.7626754040235622,0.9306862
-0.5652310270540193,-0.8264319582957989,1.101614
-0.5233816820331499,-0.857980504959145,0.9921132
-0.4815323370122806,-0.041743277483233636,1.114548
-0.4344518238638027,-0.008328423858234834,1.063936
-0.39260247884293337,-0.7955006410888744,1.008634
-0.350753133822064,-0.45393560563357027,1.044635
-0.30367262067358614,-0.42830109173556635,1.140624
-0.2618232756527168,-0.1653548461479076,0.9824303
-0.21997393063184745,-0.652280667166521,1.062029
-0.17289341748336953,0.5404210486611908,1.100134
-0.1310440724625002,-0.6659149410012595,1.166945
-0.08919472744163086,-0.643840866493981,1.161301
-0.04211421429315296,0.3023995030966511,1.009289
-0.0002648692722836127,1.1819206170242236,1.091316
0.04158447574858573,0.04533480451346977,1.097202
0.08866498889706363,-0.5545488798943764,1.025529
0.13051433391793296,-0.363696659104772,1.076194
0.17236367893880233,-0.4454568220479929,1.114876
0.21944419208728022,1.2227747098871427,1.187193
0.26129353710814957,-0.08060599320517263,1.09323
0.3031428821290189,-0.4412953960812786,1.069648
0.3502233952774968,-0.23934928795652224,1.173466
0.39207274029836614,-0.3956301620343597,1.232684
0.4339220853192355,-0.3038270261199461,1.057615
0.48100259846771337,0.7461468750625059,1.245461
0.5228519434885828,1.580301623943111,1.251804
0.5647012885094521,1.8960648438319607,1.167406
0.61178180165793,1.3342577197331373,1.089877
0.6536311466787993,0.49562968158152115,1.215447
0.6954804916996686,-0.15984688539336847,1.118232
0.7425610048481466,1.8510964293555805,1.123483
0.7844103498690159,1.9071116268138595,1.110545
0.8262596948898853,0.2929672624297071,1.309295
0.8733402080383632,0.06949446486823517,1.108909
0.9151895530592326,0.7047843800420611,1.175754
0.9570388980801019,-0.012759481640122866,1.149112
1.0041194112285798,0.012170091247126267,1.135427
1.045968756249449,2.2582859503328176,1.339077
1.0878181012703185,-0.02233141107878313,1.330256
1.1348986144187962,0.23190215344507598,1.313696
1.1767479594396657,0.11345744504586584,1.173512
1.218597304460535,1.46909311877642,1.159026
1.2656778176090129,0.6073270974492194,1.367356
1.3075271626298823,0.1914086525277501,1.168069
1.3493765076507516,0.21784069185497187,1.263869
1.3964570207992295,0.15002504176274317,1.368565
1.438306365820099,0.43221422779835883,1.388876
1.4801557108409678,2.418198732475281,1.318567
1.5272362239894466,0.32616283716887223,1.384097
1.5690855690103158,1.8687833018581377,1.213855
1.6109349140311844,0.3820757044804285,1.218047
1.6580154271796632,1.3837286606653065,1.414521
1.6998647722005324,3.6773127135258847,1.301148
